,Job Title Index,Job ID,Job Title,Company Name,Company Location,Link
196,2,p_2bf6f6465079a37d,Product Adoption Designer,Trainerize,"Vancouver, BC",https://ca.indeed.com/company/Trainerize/jobs/Product-Adoption-Designer-2bf6f6465079a37d?fccid=d4cc3f60d5b24f73&vjs=3
197,2,p_d88c1ab35c8d2b4b,Bilingual Technical Recruitment Advisor,Deloitte,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=d88c1ab35c8d2b4b&fccid=9e215d88a6b33622&vjs=3
198,2,p_0c346131af0d1c0b,NLP Data Scientist,Symend,Remote,https://ca.indeed.com/rc/clk?jk=0c346131af0d1c0b&fccid=d3ddd050cebd400b&vjs=3
199,2,p_89f3e49d4d9ffe01,Data Scientist,Rock FOC Technology,"Windsor, ON",https://ca.indeed.com/rc/clk?jk=89f3e49d4d9ffe01&fccid=6c98027e82fe2ddf&vjs=3
200,2,p_bca283ee60c3ab71,Data Scientist,Fleming College,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=bca283ee60c3ab71&fccid=913f7074529d819e&vjs=3
201,2,p_b746650d401ed497,Data scientist,Koïos Intelligence,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=b746650d401ed497&fccid=f09dfec6eeec481a&vjs=3
202,2,p_1b413b84d9491fbe,Lead Commercial Analyst,Stryker Corporation,"Waterdown, ON",https://ca.indeed.com/rc/clk?jk=1b413b84d9491fbe&fccid=9d4dbca3ed8b9cdf&vjs=3
203,3,p_805d2eee47520556,(Senior) Data Engineer (m/f/d),TUI,"Engineer, BC",https://ca.indeed.com/rc/clk?jk=805d2eee47520556&fccid=8852e4785c7f0abe&vjs=3
204,3,p_13505297b99e29f9,Data Engineer Internship - Summer 2021 (Canada),"AMZN CAN Fulfillment Svcs, ULC","Toronto, ON",https://ca.indeed.com/rc/clk?jk=13505297b99e29f9&fccid=fe2d21eef233e94a&vjs=3
205,3,p_f7b1883498f67348,Data Engineer,Alloy,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=f7b1883498f67348&fccid=17deafb845ac1078&vjs=3
206,3,p_570e6517a170e0da,Data Engineer Consultant,Accenture,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=570e6517a170e0da&fccid=a4e4e2eaf26690c9&vjs=3
207,3,p_ffa63e21be146395,Lead Cloud Data Engineer,Symend,"Calgary, AB",https://ca.indeed.com/rc/clk?jk=ffa63e21be146395&fccid=d3ddd050cebd400b&vjs=3
208,3,p_efbd0f11ba724773,"Data Engineer, Analytics and Business Planning - Canadian Bu...",Scotiabank,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=efbd0f11ba724773&fccid=3002307a9e5b4706&vjs=3
209,3,pj_fbed0c8258a7cfec,BHJOB15656_15606 - Data Engineer (AWS Lambda),Myticas Consulting,"Ottawa, ON",https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Bt274jo0r_e0cCCqhskoQvohXG3bfDAo8rIdE-Msu3yuVfyF2oiDFKHFOU-vxVulA-4h2zbW4P-yF2yL4l92QvIkUlnAz2UEUunEKhBilnc72CLUxJ6WLi9wKvfllljVjRSupJXO-gNVu-CjJkFzdsI39gj7mU_dFwgaFQMnIYkWZFYqSpxj8ivQfjStCecpsIBCGXMNxOYvyQ61GSoN_ETj-fHriwKxq1XI5r7Q0cANBa5byNp_VoO6G4ALz01aqia09dRnubYuho4Wt8Elh7el5Ic0q5WD_G53Ygv2wZxcLqEsZUq3qnCEJcLdcZFueVHT0ladul23umC_iNWew6j6xQUKUgtjys_M1k7lWSGrX5U0vQO19x7WL9B9d4JxBRoK7TCNNeDfi5pX-Q0IUWdqUoiARgtulQsVoznGi12ukCjKInkry7&p=6&fvj=0&vjs=3
210,3,p_239400f816131d3e,Data Engineer,SHGT,"Montréal, QC",https://ca.indeed.com/company/SHGT/jobs/Data-Engineer-239400f816131d3e?fccid=8bf5eb139f006488&vjs=3
211,3,p_7bdecfb481fd0d07,Data Engineer,CMHC,"Calgary, AB",https://ca.indeed.com/rc/clk?jk=7bdecfb481fd0d07&fccid=3d8817f3bd507153&vjs=3
212,3,p_43e7c11f2d9fdac9,Data Engineer,BBTV,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=43e7c11f2d9fdac9&fccid=bd6e5401797a265c&vjs=3
213,3,p_e2762d1ba1ad2478,Data Engineer,Zola,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=e2762d1ba1ad2478&fccid=d2d02c47c0db3714&vjs=3
214,3,p_53ceb411e6d4cb35,Ingénieur de données/ Data Engineer,GenAIz,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=53ceb411e6d4cb35&fccid=7071555ea53174d5&vjs=3
215,3,pj_4a157bec8a625c47,snowflake developer,Otomashen Inc,"Montréal, QC",https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DTvtoqktU-aaZHXeGwDg0D5Yy7XbOWxpdcnJgUddNWsCViuIzFldPEzt4ILMHzSLn-tt4tzTcacOX7UG_sENUJY4AEGiByfaBn1oGRvolc_9nMQh6H6ESTqd81qm0U9ZMnOO5jb90Fs0QJnHnCFlW6maBPKjDqqWi203xp9lB_p9FEDbTHrQ4NVX1umUBlilJ9T9Zpb06bmJT7bChycLliZn04E3B65gQjIiw7qA6DROEHfaR52gN75tglQuApF2WnbILhlwswXdjchgimnrXpeba2ESQ1m5DCWH8pNFV-LE6xUJA2Uj54liN4ExVzJMcM3SRE-4FTeSz7EFVGOaTjpQQS9NBp4-3XW5NElUAnn-Y5J89_aComIKCoNASSWogGEaJv7uKV0b2flp-l2_Ai2rKg1LpZDVkT22_GSC9A9qgGhgDSjs_Yk1herJwzEZ-me5u-wNu-5g==&p=12&fvj=1&vjs=3
216,3,p_8374c176ac1ee4e1,Lead Data Engineer,Mi9 Retail,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=8374c176ac1ee4e1&fccid=6d156186a999dc9e&vjs=3
217,3,p_dfdc9dfeda62bcd5,Senior Software Developer/Développeur de logiciels principal,Maples Group,"Montréal, QC",https://ca.indeed.com/company/MaplesFS/jobs/Senior-Software-Developer-D%C3%A9veloppeur-De-Logiciel-Principal-dfdc9dfeda62bcd5?fccid=4526b87e24cadfd5&vjs=3
218,3,p_dfdc9dfeda62bcd5,Senior Software Developer/Développeur de logiciels principal,Maples Group,"Montréal, QC",https://ca.indeed.com/company/MaplesFS/jobs/Senior-Software-Developer-D%C3%A9veloppeur-De-Logiciel-Principal-dfdc9dfeda62bcd5?fccid=4526b87e24cadfd5&vjs=3
219,3,pj_4df8616993092ccc,Data Engineer (Full Stack),Avanade,"Toronto, ON",https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CDyWCk2bf-hB079XA31Tw5ngkjovj5vvTWFlkYAEWq5MPb7lqnbXEI3F90hknKploa2451HcCWbf-jye7jEnS6gtgm6xCESTN7xax7PGCKZJP5O6_wBfZ3TaJ_7t1Ne6xYh65pE3Wxi75qQUnBFxFlE1GZ3r9LW6ATXtxlq7ckhe-7UPeslbhlRtqXk94qREPNmomn9SfdJR6lGRP1A0ZTihOojZha2nzoqRdLXwM0yo88457GiXaMf_RUl3T_pUQFNTQOQwb5TFl6WabGCS8ZBnBb80daQ-F68uSTuyJkAHKLG_pyobTFE1IyHlZiD86GGxWvdJT0h6ow54cwJFe_Yd5gmDsRtok33J5OsICVipmbh6dXSKJl11-bnAd6z458QqGTKMWT-deHl804uiYWCDKLcv480WLv-nrYFjx9TOa2geCVo-zxFZKlONiC57vrEQ7lKs5jbShkpEOMOpR_po24EvR1R9-qI231S7SIBCq0Ggl2pzxa&p=2&fvj=1&vjs=3
220,3,pj_5986c8b6033b850e,Data Engineer,Annex Consulting Group,"Metro Vancouver Regional District, BC",https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D4_ZmNj5BvjIrs43CESlSX_bt8n2dh_vtkkxnGcsd4Y-0fH9lqkD2lj6pMRrVuS4jLWaOLZDR0ViCk_oQMPdQSyqN9xiN5crb3Bi4N5Y70Qnbf6eVraaoUxJpww4HSNo-gT0otlvFXJTbpUzhCJEUi8M_A4Uk7YHWgqpvKBBB6FEd18mEW3XfnjVPHnRAvLbgP4VSBDVkHJjuTWcJrN1k4PqbS7q74aG98ucef3QvXgQjzW2EH2ZkX1EHKjl2TsQ3NCUM88j7J6ivgxDKy5dnnxhtpDuXeLFwN3yGq5QEC40qmdYUkDa4BnRGCYYIfK9ACLuM-BsgDxBUXXeU7KjzMhT2T2xtW0VqPzsI75orBaSI63h-e_5hLJ1ImJbsVg1NjtpTlTyT3FvTzJd9gXY812YN9ld1lv74=&p=3&fvj=0&vjs=3
221,3,pj_4174db806585d9d9,Big Data Engineer - 300503,Procom,"Toronto, ON",https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BreR47D9bMWJ28XlwS8rs2_GIFY3-vSdy_Xwl-swcV-nLMwXF3u7ntxl6CekgI_C-hS2i5UZ13NTFyuhTjtOQu4iTbXEdb368kgdymqK_xkqlHuLhCUtPBorI09jzWKjCn31SzBz3FAFYsmpsSd1CZtloKob9EiQBMswuQ1HeYs49Wg1NQxY_Gflha3f6MI4clSNNiw9DXQvGKDs_IVFmDiY78M-h-LZurZAZbCYu-5tcTgfyDf4I26ZvIY0D7A1_fCHfyUbSjYVJt8bDtzlCbyEr5dny5160ABdirqncnFq97jG7h3i5cUDEuGlJkZ1d5tZGTYUR4LQVdYicE1YENlOXj0AZvDAmhsn4YbMd8l-DtJGIxPxRbpYSJ0PS-pKZJgqNjwcIuTFSlPuW7Sxp9gByBZtFf2ipUKsKwRsglo3RJPbCurM0FiakkHMXyNhco2e9CPSvpAoOqWdJqEdoeysjJeow1eMcMMCwgxEiwJ-HxG5VIsQAiQrvTEzkw7oJ-6wnEYFobhuaCc7_z0qWPHym50A4OlRkfjWs5aQ5U8hd8Ndxwb766wMlS2a12tr8GbOndm14X4g1IzmpvHuqEP-UUWlk1XWlXrQGit9CuNBU2F4wgO9-v&p=4&fvj=0&vjs=3
222,3,pj_be9fa0e1cebd79c9,Junior Java/ Big Data (Hadoop Ecosystem) Developer - 300484,Procom,"Toronto, ON",https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BreR47D9bMWJ28XlwS8rs2_GIFY3-vSdy_Xwl-swcV-gEaU0IKNimeyeYMQ-T30yVqM6lHQTcbvDar_uDH91BY0eCeTZIqzp7of_fYzzXJMzyQ1iZfLSHUOs-n6g8xfiRQN_IcdENywzChTr7zlbcTsN8Zx6ROlFAKlSRbov8pGsPrewmclWh5k6ybC6o_g2s5YzvNo_iMF0w4DTpUUezl3ARJ5tR_IAcnZV_plsapn8DkuIPggXSz9PiMzcrquTwcGsCxOlLEjwvoUfiiYF0_OvfDVNY2CSBr19Ywwxlnzyf4Sl93gFotpD3SLBOany9rEBGi6jNoi46dfDwm30Iolxs8ADNt2mbeu844-Wm5xcjFQSOfq5MTwlOWiZhtHt1yqXUv52o4sIt2G_zRMvMLmoBTnzMQQtrHCTaPbOLGiKRh90MRnFE_540uLt_HnXeuzAa73TAEG97ufEuj8_0CK19Fb1E13dPjpMWE2BsL2PZ3TSa1bX_UrdYmfgwrxz70mKvuDNIHSpmHbdRB7wsLViuRSI37vHXojXs1mmuFfYbgML99Muz7RHTWX-vwZcfgJlvqgoSD3rScYtpRwprsq4f5vgrqBwD_vPdEipOSE9l7Mk40WSKa&p=5&fvj=0&vjs=3
223,3,pj_37b2ba4539c4a671,"Senior Data Engineer/Developer – Java, Hadoop - 300485",Procom,"Toronto, ON",https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BreR47D9bMWJ28XlwS8rs2_GIFY3-vSdy_Xwl-swcV-gEaU0IKNimeyeYMQ-T30yVqM6lHQTcbvG_Oan125v4ZPbpxS8444FD47phirNzXCorHlddunt2RSCPS4D2a_BJFbNNxHoPbrXbM_UVy9GCjLmji9irdyVf9CFMFmifsc-QosmREw6SWNVE_awIk23LRwlohH2xtKHoYIlCVN_zyfoW0FyWsFZcg5pJp6Glku41qfFi9OZrCvLEUj0fE7-TFEEgRa1jyM5t00dtRJdmIz36cjvl3pLbzjCtbwd3bCPo-s329onXTIh0GaB9QOJl924tEO099P-qZWpZruZgfOSvpSMg0GDO8Y-PCtgeKkUfuxOHiPNXC1_CchS3TH3bfOjnE-8r8JqQXcp5Y3r9AkCqk8CYnJktroQGkw_fevb28L-_MRNvVfvxRrbdJNazatCD-CI9D34lLKKGzHTrxRI5EkQPohJ5_f9zm9wu6VJAYt3ipSgWvtyvLnjd00Jyauy4iFpbw-c-blohB3zdx4PgBqb0WvSTJIiMqQxGdPMkk-zrK2sDq65gq-vzaztCsykma00HqQvFDoiIATklnx_wCQG6RPm5ASYbhkSG2dVpjdPCON2JO&p=6&fvj=0&vjs=3
224,3,p_a87afe2619414885,Data Engineer - Data Science & Advanced Analytics,St. Michael's Hospital,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=a87afe2619414885&fccid=8e32d72489a91f47&vjs=3
225,3,p_2b70f74c1341c851,Data Engineer,PC Financial,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=2b70f74c1341c851&fccid=65597b61c24cfc84&vjs=3
226,3,p_c50e64ee55c77529,FULLSTACK DEVELOPPER & DATA ENGINEER,CGI,"Shawinigan, QC",https://ca.indeed.com/rc/clk?jk=c50e64ee55c77529&fccid=d2841a5c0380b93d&vjs=3
227,3,pj_48e4319f4c8640fa,Business Intelligence Data Engineer,Rio Tinto,"Montréal, QC",https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BRuIYpQVIGPNIsttW2YIHiaz2TcgBIwKXfnGtrqPJexB9VJZ65bEzBC1e8fUx6XIACicwNImCrlg8Ciyn1RkPRPAjFMh-epoKlDlrSdfWHSLps2A0bB-N02gqMNDoc1gUOg7pjJ5lT7id9wA2NLogNesVZlevDTm5_Ydzhs5fGzCRAKvwwAYNbjfy4uWJmJ7lemCJWq08W5D_qgEl2SpjOV4rQF8RjRP2FxBg4eXCO3Ejgg74pKP94VigESY01UH6JdKhCLWsbn2TokWwdz241BppQbRYxEmTVeQlFwkbxHjCjASA10VEgdjiwfZbkQc3kRFPS3JEIM4mjLWsBUGqJyFW32rv4GstdLTyDJMAHCL2Hm_WA0fB9o0jLXx13WPNdqZFseo070jkPN4lLjpblNCs6gkrx9mU30wIUuVIgj07CDWTUj5kM1gWFiI78BGzwCcWxXT0Z3W2HmpEs9nKu3GTnqyhn8ffEXHyi-0catH4IXawIB7hsv3rPyjjAYWw=&p=10&fvj=0&vjs=3
228,3,pj_0952cad16b1213dd,Senior Data Engineer,Genpact LLC,"Montréal, QC",https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Bw1V5fTP6wkBpTMIH8bKVasCM27LHk5tUpnHt08yQA8DQ5W3bni776uDkax5QZkkaPNu-YWTRg9SAZcAXKLTUfux4-PLCX5DI2cVNqdZ-KctJ-joeS1ox05ZdVpXxDP5QZxfI9pFoBFOODQq-APLQ8OcWFwEO3_d9097D6XBYTl0JvfErlZMgcYqmhwegUwbjg5rvPoUd_jnMpUffTo8Om88e7HNNeo1RDKxRlQ6jy5IglfUKhoJkt5Eal8M68bZbmqir4ilDFe8gMAAhE9ObGIHNAX3UV84j_vq4oHgpQ7TKSdHaT2UcKNnszBtx6uWprgLz920hyFyJEtOlsLMD3Fc_vB-LYQ96AFEie1ie0NGJHsAbQ8GkAW55KhRWG2zMmn3_1RSaeBWl2Ow670Ufeu50jdMi90LMhF92-oDaFgV7mpIdvOis5GAJ96FIizc4L-cVfMklHdw==&p=11&fvj=1&vjs=3
229,3,p_6d61ae2f03c9b844,Data Engineer,Autodesk,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=6d61ae2f03c9b844&fccid=7136762d065a5ad7&vjs=3
230,3,p_497a682e678c5637,"Cloud Data Engineer, Consultant",Project X,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=497a682e678c5637&fccid=fecf3ba718281550&vjs=3
231,3,p_f89678b4d030796e,Senior Data Engineer,ICBC,"North Vancouver, BC",https://ca.indeed.com/rc/clk?jk=f89678b4d030796e&fccid=1439567482f57b34&vjs=3
232,3,p_69f2f9d99691e874,Azure Lead Data Engineer,Cognizant Technology Solutions,"London, ON",https://ca.indeed.com/rc/clk?jk=69f2f9d99691e874&fccid=2df6a1e69a70a1e7&vjs=3
233,3,p_0feba590a245d3ff,Business Intelligence Data Engineer,MAXIMUS BC HEALTH INC.,"Victoria, BC",https://ca.indeed.com/rc/clk?jk=0feba590a245d3ff&fccid=bf9f689e7d6d18c6&vjs=3
234,3,p_2a73ea9faaf820bb,Big Data Engineer,AstraNorth,"Toronto, ON",https://ca.indeed.com/company/AstraNorth/jobs/Big-Data-Engineer-2a73ea9faaf820bb?fccid=8116154355837827&vjs=3
235,3,p_e0894d7cd0a575c5,Senior Data Engineer,Rad Power Bikes,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=e0894d7cd0a575c5&fccid=2b732511b96d1e64&vjs=3
236,3,p_dd242b49446673d4,Big Data Developer,Dawn InfoTek Inc.,"Toronto, ON",https://ca.indeed.com/company/Dawn-InfoTek-Inc./jobs/Big-Data-Developer-dd242b49446673d4?fccid=7fd13fff10c82576&vjs=3
237,3,p_a61d5f67f4b66463,Senior Data Engineer (UI / backend),Extreme Networks,"Thornhill, ON",https://ca.indeed.com/rc/clk?jk=a61d5f67f4b66463&fccid=3c1ccc4616711149&vjs=3
238,3,p_3037def4faa834df,Senior Data Engineer,Autodesk,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=3037def4faa834df&fccid=7136762d065a5ad7&vjs=3
239,3,p_094234bd2f57bcb5,Senior Management Information Analyst,Heartland Farm Mutual Inc.,"Waterloo, ON",https://ca.indeed.com/rc/clk?jk=094234bd2f57bcb5&fccid=a45ec34697774b3f&vjs=3
240,3,p_5b5dfd7fb8d05daf,Staff Data Engineer,Extreme Networks,"Thornhill, ON",https://ca.indeed.com/rc/clk?jk=5b5dfd7fb8d05daf&fccid=3c1ccc4616711149&vjs=3
241,3,p_a7dc93e79e03dbd7,Senior Data Engineer,Extreme Networks,"Thornhill, ON",https://ca.indeed.com/rc/clk?jk=a7dc93e79e03dbd7&fccid=3c1ccc4616711149&vjs=3
242,3,pj_dbfa660845b2512e,Ingénieur de données / Data Engineer,Altitude Sports,"Montréal, QC",https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BKmjUcNU4LmQ6iKWQvH3Bs_rY-xtvhzXFsDD3UO0XYHEDO-fDoBrOKkZ7w9V4Iob-eoaao2WdHz6mD2gWDHPbxe7SkGK4ousDWmAsDtRFOsupjxBFD-DuBi9x07D1WtjDJoC0wsw6VW7VUNm2RSLyrXEa6h2I3_oyza9vZEnLmlHQcOk70cDgPESbmZ3wy3cNNsWBqSHthW4ZfIlXtc-3GLnxnlI_P_ebf4KZcWLUbBLf-y9bon2PxQMtbqjViO8PUfKDrE9we_94-p-S-m4JJoAS21uxD3_vw7k4zGhwDRutHBEUiia_YBlPJw7B0UdxbuijULraP6zGWwhppzQl547PEm9GPY_QIbSFi1LOXsako7Y0aBH6qH3JT5duzbSbZVL5oz5Nll60qjcB6IRPsgPAPproDqd9X9-8lRTQHeMF-6zb1exRAkWJrbgHQQ2-hpbTeuwLHgn8CJTu8uR3EmBnxTKMiDThTMYbQtPZbJhRC9ymRjj14TemrDug5yC9J8m-MRoQFuRk-wPuTdDdPyL0NEcRQBBZeH1iDJIyzaiXJCHLng6PR9uUe4hr_s5dA9_TFdpvbmeTtwqi11ezzHUY5lhPEAiSBQ7aC5J2kDx3_NiN7jv42E__OUv1e-o2YuIfNPJz-PtMNTevDPR4JeXOtvN6MsUU=&p=10&fvj=0&vjs=3
243,3,pj_3619f28d524c8609,Senior Data Engineer ( 100 % remote work ),FED IT Canada,"Vancouver, BC",https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Ds4WoEJdadYA2Jf3D0BmIyiT-U-1pVFQJqlgQ9GHNz41v5quK4_I0oYZaR8_E5rZT98_471zmoFVrnEFHpTxJ8kWvQgUXM1RxE1_BGe_PDwONy18TnFRhrSwG25atDhf90pV3Vg7sWSJtOcaEVTlNtehEJPYM6FdeiSi_wElpF1Uw7z71mLhAzlDh4THsnFk24KojtaVxkFjvqNvckGuCLlxwyiXaKtkiBiyLBAHZSfhkalGH8RxwyYvSaZmYzxJipXJXJJrrV0y2DmXTyG--myFQuQfKV3xpKGbhfMXUJ348re8AYxK17TrBXamUnfrBw1iTY6hQVIPxXZ2aqi6yxWoun6T_SWPZqhMyMXuGI-IA_Vw4LgPceT0kYLwsoZ656Ypgr5sGATmUjqu6abRpm6HciLRIWGQhK2JPw_2WFRhlcsOXPviyCQ4lZqCGDyO_KdVKHOV48Fdu_aQISEc3caw5aNp11XtmpWVub8VVYW_Kunx6PPsJxFFQT39aYQ3oeaHDwM8yhqbIv2ipd3nPd3skVZGbjLSbKqhHZr-oOJIDlOsXK_fapY-pBnypsgr482mYZuE7hMXgCndN7cnE7i5zh5SVZRXixQlPyicuu1cyy0NfQ96Ba&p=11&fvj=0&vjs=3
244,3,pj_d306624e113b2bbd,Intermediate /Senior Data Engineer,David Aplin Group,"Calgary, AB",https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AhSjcQU9YA05cVmbzEjSfOJvAFt-aSYlp4ceWh2c326No6mwOWmmZZb7exrM5-NQUELDdm1rS7HMhLRYnt_OM-adAGboySY-cyBiJENQ9OKHgEOwLMtK0FZ38rtn2CTv8FyFs-v93R73Vm8IxO7AHNYcc88qSkUvEMdQKi2cguD6PpHwese-aqyVjnD0gbvLqKAnT0Zyv496swF88E1Fn3u4bS4qBafE1rW_omSORvfFm95fVtuz2JAbeAh2Wi90PWXYS4Jmmzxe3Mfmn-0gI2e9-eUeukVrL1PU9V_SGRhTDXzbAwxNIPqFaVEDQ2VeGlAHMVpmhpMhfLDVpeOZtqidhkJv7tiHxyzXDZWwGAO93lKlwjSJEdssIilA_kbYZ0lFR1Ue3K-ghpc1muLINHReeXZn0Z4PrmtXElcMFR5m1lNMZUatjOnDXAkRJk33I7IQG5SB_70PBCe8uwRPtpxglSU5AmEQTlNE7QDM622479k1fTxT53e5b_tjjZdj0=&p=12&fvj=0&vjs=3
245,3,p_a296599507a49814,Sr. Data Engineer,Trader Corporation,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=a296599507a49814&fccid=395aa31f41ffd33a&vjs=3
246,3,p_25a0d6b17821048c,Senior Data Engineer,EDC,"Ottawa, ON",https://ca.indeed.com/rc/clk?jk=25a0d6b17821048c&fccid=a8b2e935aa392e07&vjs=3
247,3,p_25a0d6b17821048c,Senior Data Engineer,EDC,"Ottawa, ON",https://ca.indeed.com/rc/clk?jk=25a0d6b17821048c&fccid=a8b2e935aa392e07&vjs=3
248,3,p_18125f82c4a840c6,Senior Data Engineer,Publicis Sapient,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=18125f82c4a840c6&fccid=1b0043cf80779505&vjs=3
249,3,p_aa5d08a52dd5871f,Data Engineer Contractor,Uplight,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=aa5d08a52dd5871f&fccid=76670ee1307f6d9c&vjs=3
250,3,p_dba4014a07c01409,Digital Architect,Vantix Systems Inc,"Edmonton, AB",https://ca.indeed.com/rc/clk?jk=dba4014a07c01409&fccid=696ed17e5535043f&vjs=3
251,3,p_47b5b8cc7ec13fc2,Senior Data Engineering - Snowflake,Publicis Sapient,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=47b5b8cc7ec13fc2&fccid=1b0043cf80779505&vjs=3
252,3,p_69e91f615cd5b60c,Data Engineer,RCN Call Center Services,"Mont-royal, QC",https://ca.indeed.com/company/LoanMeNow/jobs/Data-Engineer-69e91f615cd5b60c?fccid=29f62c4bbf52b2da&vjs=3
253,3,p_9411d3d6fe1cb545,Data Engineer,WCA Advisory Inc.,"Toronto, ON",https://ca.indeed.com/company/World-Capital-Alliance-Advisory/jobs/Data-Engineer-9411d3d6fe1cb545?fccid=d88abda6940b69a3&vjs=3
254,3,p_9caf8c0b8be51084,Data Engineer,Jiomaas Intd,"Toronto, ON",https://ca.indeed.com/company/Stride-Recruitment-&-Consultancy-Services/jobs/Data-Engineer-9caf8c0b8be51084?fccid=f877bafe387c106b&vjs=3
255,3,p_8cd2d91835528750,Senior Data Engineer,Stride Recruitment & Consultancy Services,"Montréal, QC",https://ca.indeed.com/company/Stride-Recruitment-&-Consultancy-Services/jobs/Senior-Data-Engineer-8cd2d91835528750?fccid=f877bafe387c106b&vjs=3
256,3,p_a7b0ab0ea21a0669,Data Engineer,ASTEK Canada,"Montréal, QC",https://ca.indeed.com/company/Intitek--TMA-Canada/jobs/Data-Engineer-a7b0ab0ea21a0669?fccid=90eb211111a0b5ff&vjs=3
257,3,p_db0d4bded830000d,Senior Data Engineer,Payments Canada,"Ottawa, ON",https://ca.indeed.com/rc/clk?jk=db0d4bded830000d&fccid=a286a04a1d0e82e5&vjs=3
258,3,p_8c03d2d167af302e,Data Engineer,Numerator,"Ottawa, ON",https://ca.indeed.com/rc/clk?jk=8c03d2d167af302e&fccid=11f2ca9fb7278374&vjs=3
259,3,p_113977e7bec3dbdb,Data Engineer,IMCO,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=113977e7bec3dbdb&fccid=dcc1de452059a6cf&vjs=3
260,3,p_d4c9d151e6a5c611,Data Engineer,Providence Health Care,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=d4c9d151e6a5c611&fccid=e98b37c86f8eec83&vjs=3
261,3,p_04764702779a53f0,Analytics Engineer,Maple,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=04764702779a53f0&fccid=eb87d3a3b3d2fa2f&vjs=3
262,3,p_a7b0ab0ea21a0669,Data Engineer,ASTEK Canada,"Montréal, QC",https://ca.indeed.com/company/Intitek--TMA-Canada/jobs/Data-Engineer-a7b0ab0ea21a0669?fccid=90eb211111a0b5ff&vjs=3
263,3,p_db0d4bded830000d,Senior Data Engineer,Payments Canada,"Ottawa, ON",https://ca.indeed.com/rc/clk?jk=db0d4bded830000d&fccid=a286a04a1d0e82e5&vjs=3
264,3,p_0e498f98f9c75799,Data Engineer,CGI,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=0e498f98f9c75799&fccid=d2841a5c0380b93d&vjs=3
265,3,p_ec79bc710030e3de,Data Engineer,RBC,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=ec79bc710030e3de&fccid=537b899e30af3338&vjs=3
266,3,p_fc03dd83ad2d8a5d,Data Engineer,Trader Corporation,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=fc03dd83ad2d8a5d&fccid=395aa31f41ffd33a&vjs=3
267,3,p_7ddcaf0784490c56,Data Engineer,betworks,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=7ddcaf0784490c56&fccid=7030f8b356492b7a&vjs=3
268,3,p_bab11e274b077e5c,Senior Data Engineer,Lightspeed POS,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=bab11e274b077e5c&fccid=d7b4244b532e625b&vjs=3
269,3,p_36c3f2514772529f,Data Engineer - Integrations Specialist,Trader Corporation,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=36c3f2514772529f&fccid=395aa31f41ffd33a&vjs=3
270,3,p_51768bd0d4ace4d2,Data Scientist,Altus Group,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=51768bd0d4ace4d2&fccid=67fbdb0463ba7ad3&vjs=3
